Label,Text
False,"valor de la semana pasada 272 , valor esta semana 295"
True,"valor de la semana pasada 164 , valor esta semana 130"
False,"valor de la semana pasada 220 , valor esta semana 231"
False,"valor de la semana pasada 76 , valor esta semana 79"
False,"valor de la semana pasada 238 , valor esta semana 267"
False,"valor de la semana pasada 132 , valor esta semana 161"
True,"valor de la semana pasada 343 , valor esta semana 109"
True,"valor de la semana pasada 284 , valor esta semana 152"
True,"valor de la semana pasada 324 , valor esta semana 136"
False,"valor de la semana pasada 115 , valor esta semana 133"
False,"valor de la semana pasada 104 , valor esta semana 109"
True,"valor de la semana pasada 385 , valor esta semana 247"
True,"valor de la semana pasada 312 , valor esta semana 183"
False,"valor de la semana pasada 302 , valor esta semana 326"
False,"valor de la semana pasada 154 , valor esta semana 157"
False,"valor de la semana pasada 208 , valor esta semana 247"
True,"valor de la semana pasada 157 , valor esta semana 127"
True,"valor de la semana pasada 283 , valor esta semana 92"
True,"valor de la semana pasada 381 , valor esta semana 288"
False,"valor de la semana pasada 76 , valor esta semana 86"
True,"valor de la semana pasada 477 , valor esta semana 283"
True,"valor de la semana pasada 298 , valor esta semana 248"
False,"valor de la semana pasada 64 , valor esta semana 102"
True,"valor de la semana pasada 391 , valor esta semana 151"
False,"valor de la semana pasada 315 , valor esta semana 350"
True,"valor de la semana pasada 371 , valor esta semana 364"
False,"valor de la semana pasada 152 , valor esta semana 172"
False,"valor de la semana pasada 68 , valor esta semana 76"
False,"valor de la semana pasada 274 , valor esta semana 285"
True,"valor de la semana pasada 281 , valor esta semana 94"
True,"valor de la semana pasada 308 , valor esta semana 77"
True,"valor de la semana pasada 312 , valor esta semana 226"
True,"valor de la semana pasada 479 , valor esta semana 137"
False,"valor de la semana pasada 69 , valor esta semana 83"
False,"valor de la semana pasada 296 , valor esta semana 306"
True,"valor de la semana pasada 171 , valor esta semana 116"
False,"valor de la semana pasada 378 , valor esta semana 408"
False,"valor de la semana pasada 472 , valor esta semana 521"
False,"valor de la semana pasada 363 , valor esta semana 395"
False,"valor de la semana pasada 170 , valor esta semana 183"
True,"valor de la semana pasada 194 , valor esta semana 175"
False,"valor de la semana pasada 55 , valor esta semana 94"
True,"valor de la semana pasada 211 , valor esta semana 165"
True,"valor de la semana pasada 383 , valor esta semana 306"
True,"valor de la semana pasada 91 , valor esta semana 38"
False,"valor de la semana pasada 469 , valor esta semana 519"
False,"valor de la semana pasada 415 , valor esta semana 435"
False,"valor de la semana pasada 391 , valor esta semana 413"
False,"valor de la semana pasada 281 , valor esta semana 293"
True,"valor de la semana pasada 254 , valor esta semana 235"
False,"valor de la semana pasada 93 , valor esta semana 116"
True,"valor de la semana pasada 55 , valor esta semana 48"
True,"valor de la semana pasada 232 , valor esta semana 190"
True,"valor de la semana pasada 53 , valor esta semana 42"
False,"valor de la semana pasada 207 , valor esta semana 226"
False,"valor de la semana pasada 426 , valor esta semana 467"
False,"valor de la semana pasada 162 , valor esta semana 183"
False,"valor de la semana pasada 158 , valor esta semana 161"
False,"valor de la semana pasada 59 , valor esta semana 97"
True,"valor de la semana pasada 286 , valor esta semana 48"
False,"valor de la semana pasada 186 , valor esta semana 219"
False,"valor de la semana pasada 189 , valor esta semana 234"
True,"valor de la semana pasada 377 , valor esta semana 36"
False,"valor de la semana pasada 116 , valor esta semana 142"
True,"valor de la semana pasada 227 , valor esta semana 157"
True,"valor de la semana pasada 69 , valor esta semana 49"
True,"valor de la semana pasada 404 , valor esta semana 157"
False,"valor de la semana pasada 167 , valor esta semana 194"
True,"valor de la semana pasada 340 , valor esta semana 32"
True,"valor de la semana pasada 462 , valor esta semana 429"
False,"valor de la semana pasada 293 , valor esta semana 302"
True,"valor de la semana pasada 229 , valor esta semana 183"
True,"valor de la semana pasada 482 , valor esta semana 359"
False,"valor de la semana pasada 495 , valor esta semana 503"
True,"valor de la semana pasada 255 , valor esta semana 207"
False,"valor de la semana pasada 424 , valor esta semana 436"
True,"valor de la semana pasada 116 , valor esta semana 44"
False,"valor de la semana pasada 115 , valor esta semana 153"
False,"valor de la semana pasada 192 , valor esta semana 214"
False,"valor de la semana pasada 53 , valor esta semana 97"
True,"valor de la semana pasada 477 , valor esta semana 438"
False,"valor de la semana pasada 283 , valor esta semana 310"
True,"valor de la semana pasada 415 , valor esta semana 380"
True,"valor de la semana pasada 118 , valor esta semana 76"
True,"valor de la semana pasada 451 , valor esta semana 179"
True,"valor de la semana pasada 293 , valor esta semana 167"
True,"valor de la semana pasada 54 , valor esta semana 52"
True,"valor de la semana pasada 484 , valor esta semana 60"
True,"valor de la semana pasada 451 , valor esta semana 334"
True,"valor de la semana pasada 287 , valor esta semana 155"
False,"valor de la semana pasada 117 , valor esta semana 164"
False,"valor de la semana pasada 365 , valor esta semana 379"
False,"valor de la semana pasada 353 , valor esta semana 392"
True,"valor de la semana pasada 191 , valor esta semana 85"
True,"valor de la semana pasada 132 , valor esta semana 72"
True,"valor de la semana pasada 227 , valor esta semana 172"
True,"valor de la semana pasada 168 , valor esta semana 167"
False,"valor de la semana pasada 279 , valor esta semana 324"
True,"valor de la semana pasada 92 , valor esta semana 52"
True,"valor de la semana pasada 134 , valor esta semana 43"
False,"valor de la semana pasada 231 , valor esta semana 274"
False,"valor de la semana pasada 497 , valor esta semana 536"
False,"valor de la semana pasada 90 , valor esta semana 117"
True,"valor de la semana pasada 161 , valor esta semana 94"
True,"valor de la semana pasada 218 , valor esta semana 124"
True,"valor de la semana pasada 347 , valor esta semana 294"
False,"valor de la semana pasada 367 , valor esta semana 371"
False,"valor de la semana pasada 147 , valor esta semana 169"
False,"valor de la semana pasada 319 , valor esta semana 341"
True,"valor de la semana pasada 404 , valor esta semana 198"
True,"valor de la semana pasada 54 , valor esta semana 39"
False,"valor de la semana pasada 260 , valor esta semana 303"
True,"valor de la semana pasada 121 , valor esta semana 120"
False,"valor de la semana pasada 310 , valor esta semana 320"
False,"valor de la semana pasada 481 , valor esta semana 484"
True,"valor de la semana pasada 388 , valor esta semana 356"
True,"valor de la semana pasada 351 , valor esta semana 122"
False,"valor de la semana pasada 411 , valor esta semana 439"
False,"valor de la semana pasada 341 , valor esta semana 370"
True,"valor de la semana pasada 270 , valor esta semana 156"
False,"valor de la semana pasada 462 , valor esta semana 494"
False,"valor de la semana pasada 199 , valor esta semana 204"
True,"valor de la semana pasada 339 , valor esta semana 290"
True,"valor de la semana pasada 169 , valor esta semana 46"
False,"valor de la semana pasada 352 , valor esta semana 375"
False,"valor de la semana pasada 322 , valor esta semana 325"
True,"valor de la semana pasada 411 , valor esta semana 39"
True,"valor de la semana pasada 227 , valor esta semana 211"
False,"valor de la semana pasada 319 , valor esta semana 345"
True,"valor de la semana pasada 335 , valor esta semana 150"
True,"valor de la semana pasada 50 , valor esta semana 46"
False,"valor de la semana pasada 322 , valor esta semana 363"
False,"valor de la semana pasada 129 , valor esta semana 134"
True,"valor de la semana pasada 458 , valor esta semana 308"
True,"valor de la semana pasada 186 , valor esta semana 115"
True,"valor de la semana pasada 424 , valor esta semana 160"
False,"valor de la semana pasada 499 , valor esta semana 521"
False,"valor de la semana pasada 354 , valor esta semana 389"
False,"valor de la semana pasada 81 , valor esta semana 110"
False,"valor de la semana pasada 69 , valor esta semana 89"
False,"valor de la semana pasada 209 , valor esta semana 252"
False,"valor de la semana pasada 429 , valor esta semana 448"
True,"valor de la semana pasada 456 , valor esta semana 180"
True,"valor de la semana pasada 394 , valor esta semana 381"
True,"valor de la semana pasada 383 , valor esta semana 84"
True,"valor de la semana pasada 267 , valor esta semana 61"
True,"valor de la semana pasada 372 , valor esta semana 270"
False,"valor de la semana pasada 86 , valor esta semana 107"
False,"valor de la semana pasada 159 , valor esta semana 177"
True,"valor de la semana pasada 491 , valor esta semana 386"
False,"valor de la semana pasada 335 , valor esta semana 367"
False,"valor de la semana pasada 157 , valor esta semana 181"
False,"valor de la semana pasada 92 , valor esta semana 96"
False,"valor de la semana pasada 204 , valor esta semana 243"
True,"valor de la semana pasada 280 , valor esta semana 105"
False,"valor de la semana pasada 467 , valor esta semana 478"
False,"valor de la semana pasada 378 , valor esta semana 420"
True,"valor de la semana pasada 252 , valor esta semana 248"
True,"valor de la semana pasada 422 , valor esta semana 156"
True,"valor de la semana pasada 302 , valor esta semana 167"
True,"valor de la semana pasada 292 , valor esta semana 210"
True,"valor de la semana pasada 436 , valor esta semana 399"
False,"valor de la semana pasada 404 , valor esta semana 411"
False,"valor de la semana pasada 159 , valor esta semana 183"
True,"valor de la semana pasada 160 , valor esta semana 75"
False,"valor de la semana pasada 439 , valor esta semana 463"
True,"valor de la semana pasada 267 , valor esta semana 66"
True,"valor de la semana pasada 459 , valor esta semana 292"
True,"valor de la semana pasada 414 , valor esta semana 328"
True,"valor de la semana pasada 447 , valor esta semana 287"
False,"valor de la semana pasada 328 , valor esta semana 357"
False,"valor de la semana pasada 385 , valor esta semana 404"
True,"valor de la semana pasada 293 , valor esta semana 261"
False,"valor de la semana pasada 272 , valor esta semana 315"
True,"valor de la semana pasada 346 , valor esta semana 216"
True,"valor de la semana pasada 488 , valor esta semana 168"
False,"valor de la semana pasada 154 , valor esta semana 190"
False,"valor de la semana pasada 292 , valor esta semana 335"
True,"valor de la semana pasada 369 , valor esta semana 171"
True,"valor de la semana pasada 494 , valor esta semana 86"
True,"valor de la semana pasada 216 , valor esta semana 204"
False,"valor de la semana pasada 396 , valor esta semana 429"
False,"valor de la semana pasada 470 , valor esta semana 484"
False,"valor de la semana pasada 310 , valor esta semana 330"
True,"valor de la semana pasada 177 , valor esta semana 95"
False,"valor de la semana pasada 412 , valor esta semana 427"
False,"valor de la semana pasada 260 , valor esta semana 303"
True,"valor de la semana pasada 269 , valor esta semana 64"
True,"valor de la semana pasada 86 , valor esta semana 59"
False,"valor de la semana pasada 358 , valor esta semana 408"
False,"valor de la semana pasada 457 , valor esta semana 475"
True,"valor de la semana pasada 359 , valor esta semana 34"
False,"valor de la semana pasada 195 , valor esta semana 202"
True,"valor de la semana pasada 429 , valor esta semana 408"
True,"valor de la semana pasada 393 , valor esta semana 244"
True,"valor de la semana pasada 333 , valor esta semana 106"
False,"valor de la semana pasada 99 , valor esta semana 109"
True,"valor de la semana pasada 315 , valor esta semana 251"
False,"valor de la semana pasada 106 , valor esta semana 128"
True,"valor de la semana pasada 381 , valor esta semana 48"
False,"valor de la semana pasada 206 , valor esta semana 208"
True,"valor de la semana pasada 226 , valor esta semana 190"
True,"valor de la semana pasada 158 , valor esta semana 100"
False,"valor de la semana pasada 136 , valor esta semana 168"
False,"valor de la semana pasada 223 , valor esta semana 228"
True,"valor de la semana pasada 406 , valor esta semana 97"
True,"valor de la semana pasada 246 , valor esta semana 243"
True,"valor de la semana pasada 461 , valor esta semana 179"
False,"valor de la semana pasada 63 , valor esta semana 79"
False,"valor de la semana pasada 59 , valor esta semana 98"
True,"valor de la semana pasada 341 , valor esta semana 306"
True,"valor de la semana pasada 473 , valor esta semana 424"
False,"valor de la semana pasada 62 , valor esta semana 94"
False,"valor de la semana pasada 489 , valor esta semana 495"
False,"valor de la semana pasada 113 , valor esta semana 149"
False,"valor de la semana pasada 58 , valor esta semana 63"
False,"valor de la semana pasada 305 , valor esta semana 327"
True,"valor de la semana pasada 349 , valor esta semana 239"
False,"valor de la semana pasada 291 , valor esta semana 311"
False,"valor de la semana pasada 146 , valor esta semana 154"
True,"valor de la semana pasada 291 , valor esta semana 251"
False,"valor de la semana pasada 373 , valor esta semana 399"
False,"valor de la semana pasada 281 , valor esta semana 299"
True,"valor de la semana pasada 451 , valor esta semana 246"
False,"valor de la semana pasada 128 , valor esta semana 150"
False,"valor de la semana pasada 465 , valor esta semana 477"
True,"valor de la semana pasada 92 , valor esta semana 37"
False,"valor de la semana pasada 353 , valor esta semana 395"
False,"valor de la semana pasada 101 , valor esta semana 114"
True,"valor de la semana pasada 358 , valor esta semana 112"
False,"valor de la semana pasada 219 , valor esta semana 232"
False,"valor de la semana pasada 432 , valor esta semana 467"
False,"valor de la semana pasada 348 , valor esta semana 379"
True,"valor de la semana pasada 339 , valor esta semana 286"
True,"valor de la semana pasada 277 , valor esta semana 163"
False,"valor de la semana pasada 444 , valor esta semana 474"
True,"valor de la semana pasada 464 , valor esta semana 377"
True,"valor de la semana pasada 474 , valor esta semana 119"
True,"valor de la semana pasada 207 , valor esta semana 193"
True,"valor de la semana pasada 126 , valor esta semana 47"
True,"valor de la semana pasada 405 , valor esta semana 264"
True,"valor de la semana pasada 454 , valor esta semana 278"
False,"valor de la semana pasada 309 , valor esta semana 334"
False,"valor de la semana pasada 362 , valor esta semana 389"
False,"valor de la semana pasada 328 , valor esta semana 360"
False,"valor de la semana pasada 398 , valor esta semana 428"
True,"valor de la semana pasada 193 , valor esta semana 80"
True,"valor de la semana pasada 243 , valor esta semana 100"
False,"valor de la semana pasada 362 , valor esta semana 390"
True,"valor de la semana pasada 161 , valor esta semana 129"
False,"valor de la semana pasada 276 , valor esta semana 319"
True,"valor de la semana pasada 81 , valor esta semana 44"
True,"valor de la semana pasada 391 , valor esta semana 333"
False,"valor de la semana pasada 446 , valor esta semana 495"
False,"valor de la semana pasada 300 , valor esta semana 309"
False,"valor de la semana pasada 458 , valor esta semana 504"
True,"valor de la semana pasada 499 , valor esta semana 451"
True,"valor de la semana pasada 366 , valor esta semana 67"
True,"valor de la semana pasada 87 , valor esta semana 31"
True,"valor de la semana pasada 391 , valor esta semana 74"
False,"valor de la semana pasada 499 , valor esta semana 534"
True,"valor de la semana pasada 178 , valor esta semana 140"
False,"valor de la semana pasada 222 , valor esta semana 264"
True,"valor de la semana pasada 231 , valor esta semana 205"
True,"valor de la semana pasada 131 , valor esta semana 75"
True,"valor de la semana pasada 109 , valor esta semana 72"
False,"valor de la semana pasada 307 , valor esta semana 307"
True,"valor de la semana pasada 388 , valor esta semana 238"
False,"valor de la semana pasada 442 , valor esta semana 487"
True,"valor de la semana pasada 158 , valor esta semana 71"
False,"valor de la semana pasada 283 , valor esta semana 315"
True,"valor de la semana pasada 62 , valor esta semana 48"
True,"valor de la semana pasada 387 , valor esta semana 108"
True,"valor de la semana pasada 281 , valor esta semana 103"
False,"valor de la semana pasada 131 , valor esta semana 132"
True,"valor de la semana pasada 369 , valor esta semana 105"
True,"valor de la semana pasada 179 , valor esta semana 95"
False,"valor de la semana pasada 451 , valor esta semana 487"
True,"valor de la semana pasada 303 , valor esta semana 69"
True,"valor de la semana pasada 117 , valor esta semana 33"
False,"valor de la semana pasada 379 , valor esta semana 389"
False,"valor de la semana pasada 443 , valor esta semana 458"
False,"valor de la semana pasada 353 , valor esta semana 359"
False,"valor de la semana pasada 51 , valor esta semana 63"
True,"valor de la semana pasada 340 , valor esta semana 117"
False,"valor de la semana pasada 188 , valor esta semana 193"
True,"valor de la semana pasada 203 , valor esta semana 106"
True,"valor de la semana pasada 329 , valor esta semana 184"
True,"valor de la semana pasada 121 , valor esta semana 98"
True,"valor de la semana pasada 111 , valor esta semana 42"
False,"valor de la semana pasada 445 , valor esta semana 473"
False,"valor de la semana pasada 254 , valor esta semana 260"
False,"valor de la semana pasada 65 , valor esta semana 90"
False,"valor de la semana pasada 294 , valor esta semana 294"
True,"valor de la semana pasada 498 , valor esta semana 270"
True,"valor de la semana pasada 290 , valor esta semana 137"
False,"valor de la semana pasada 294 , valor esta semana 329"
False,"valor de la semana pasada 489 , valor esta semana 522"
False,"valor de la semana pasada 427 , valor esta semana 468"
True,"valor de la semana pasada 165 , valor esta semana 80"
True,"valor de la semana pasada 417 , valor esta semana 146"
True,"valor de la semana pasada 74 , valor esta semana 37"
True,"valor de la semana pasada 235 , valor esta semana 40"
True,"valor de la semana pasada 158 , valor esta semana 134"
True,"valor de la semana pasada 280 , valor esta semana 147"
False,"valor de la semana pasada 500 , valor esta semana 547"
False,"valor de la semana pasada 365 , valor esta semana 393"
True,"valor de la semana pasada 240 , valor esta semana 204"
True,"valor de la semana pasada 182 , valor esta semana 162"
False,"valor de la semana pasada 438 , valor esta semana 488"
False,"valor de la semana pasada 439 , valor esta semana 451"
True,"valor de la semana pasada 217 , valor esta semana 31"
False,"valor de la semana pasada 495 , valor esta semana 509"
False,"valor de la semana pasada 151 , valor esta semana 196"
False,"valor de la semana pasada 459 , valor esta semana 471"
False,"valor de la semana pasada 205 , valor esta semana 224"
False,"valor de la semana pasada 387 , valor esta semana 401"
False,"valor de la semana pasada 64 , valor esta semana 79"
True,"valor de la semana pasada 355 , valor esta semana 122"
False,"valor de la semana pasada 458 , valor esta semana 465"
True,"valor de la semana pasada 57 , valor esta semana 34"
False,"valor de la semana pasada 405 , valor esta semana 429"
True,"valor de la semana pasada 481 , valor esta semana 429"
False,"valor de la semana pasada 479 , valor esta semana 486"
False,"valor de la semana pasada 165 , valor esta semana 168"
True,"valor de la semana pasada 92 , valor esta semana 42"
True,"valor de la semana pasada 268 , valor esta semana 126"
False,"valor de la semana pasada 255 , valor esta semana 260"
False,"valor de la semana pasada 69 , valor esta semana 104"
False,"valor de la semana pasada 283 , valor esta semana 319"
True,"valor de la semana pasada 231 , valor esta semana 125"
False,"valor de la semana pasada 430 , valor esta semana 453"
False,"valor de la semana pasada 55 , valor esta semana 62"
True,"valor de la semana pasada 248 , valor esta semana 99"
False,"valor de la semana pasada 79 , valor esta semana 127"
True,"valor de la semana pasada 311 , valor esta semana 56"
True,"valor de la semana pasada 301 , valor esta semana 249"
True,"valor de la semana pasada 427 , valor esta semana 317"
False,"valor de la semana pasada 480 , valor esta semana 490"
True,"valor de la semana pasada 311 , valor esta semana 161"
True,"valor de la semana pasada 148 , valor esta semana 124"
False,"valor de la semana pasada 107 , valor esta semana 133"
False,"valor de la semana pasada 265 , valor esta semana 303"
True,"valor de la semana pasada 421 , valor esta semana 162"
False,"valor de la semana pasada 172 , valor esta semana 189"
False,"valor de la semana pasada 342 , valor esta semana 371"
True,"valor de la semana pasada 470 , valor esta semana 104"
False,"valor de la semana pasada 206 , valor esta semana 215"
True,"valor de la semana pasada 260 , valor esta semana 159"
True,"valor de la semana pasada 433 , valor esta semana 295"
True,"valor de la semana pasada 421 , valor esta semana 84"
False,"valor de la semana pasada 402 , valor esta semana 420"
True,"valor de la semana pasada 261 , valor esta semana 197"
True,"valor de la semana pasada 322 , valor esta semana 240"
False,"valor de la semana pasada 63 , valor esta semana 101"
True,"valor de la semana pasada 81 , valor esta semana 50"
True,"valor de la semana pasada 309 , valor esta semana 308"
True,"valor de la semana pasada 78 , valor esta semana 77"
True,"valor de la semana pasada 99 , valor esta semana 82"
False,"valor de la semana pasada 316 , valor esta semana 325"
False,"valor de la semana pasada 90 , valor esta semana 121"
True,"valor de la semana pasada 316 , valor esta semana 217"
False,"valor de la semana pasada 371 , valor esta semana 421"
True,"valor de la semana pasada 285 , valor esta semana 113"
True,"valor de la semana pasada 398 , valor esta semana 314"
False,"valor de la semana pasada 89 , valor esta semana 90"
True,"valor de la semana pasada 373 , valor esta semana 135"
False,"valor de la semana pasada 361 , valor esta semana 405"
True,"valor de la semana pasada 236 , valor esta semana 67"
False,"valor de la semana pasada 443 , valor esta semana 487"
True,"valor de la semana pasada 117 , valor esta semana 35"
True,"valor de la semana pasada 88 , valor esta semana 77"
False,"valor de la semana pasada 406 , valor esta semana 449"
False,"valor de la semana pasada 178 , valor esta semana 201"
True,"valor de la semana pasada 208 , valor esta semana 151"
True,"valor de la semana pasada 274 , valor esta semana 256"
False,"valor de la semana pasada 369 , valor esta semana 378"
True,"valor de la semana pasada 459 , valor esta semana 274"
False,"valor de la semana pasada 178 , valor esta semana 222"
True,"valor de la semana pasada 179 , valor esta semana 177"
False,"valor de la semana pasada 291 , valor esta semana 309"
False,"valor de la semana pasada 321 , valor esta semana 343"
True,"valor de la semana pasada 303 , valor esta semana 104"
False,"valor de la semana pasada 381 , valor esta semana 390"
False,"valor de la semana pasada 498 , valor esta semana 519"
True,"valor de la semana pasada 449 , valor esta semana 313"
False,"valor de la semana pasada 338 , valor esta semana 361"
False,"valor de la semana pasada 137 , valor esta semana 177"
True,"valor de la semana pasada 259 , valor esta semana 86"
True,"valor de la semana pasada 365 , valor esta semana 275"
True,"valor de la semana pasada 233 , valor esta semana 97"
False,"valor de la semana pasada 298 , valor esta semana 327"
True,"valor de la semana pasada 468 , valor esta semana 159"
False,"valor de la semana pasada 299 , valor esta semana 319"
True,"valor de la semana pasada 125 , valor esta semana 78"
True,"valor de la semana pasada 112 , valor esta semana 71"
True,"valor de la semana pasada 123 , valor esta semana 96"
True,"valor de la semana pasada 459 , valor esta semana 299"
False,"valor de la semana pasada 129 , valor esta semana 138"
True,"valor de la semana pasada 485 , valor esta semana 390"
True,"valor de la semana pasada 254 , valor esta semana 219"
True,"valor de la semana pasada 182 , valor esta semana 39"
True,"valor de la semana pasada 273 , valor esta semana 36"
True,"valor de la semana pasada 344 , valor esta semana 179"
True,"valor de la semana pasada 176 , valor esta semana 140"
False,"valor de la semana pasada 229 , valor esta semana 249"
False,"valor de la semana pasada 471 , valor esta semana 488"
False,"valor de la semana pasada 111 , valor esta semana 113"
True,"valor de la semana pasada 470 , valor esta semana 401"
True,"valor de la semana pasada 350 , valor esta semana 162"
True,"valor de la semana pasada 58 , valor esta semana 40"
True,"valor de la semana pasada 106 , valor esta semana 88"
False,"valor de la semana pasada 200 , valor esta semana 223"
True,"valor de la semana pasada 123 , valor esta semana 43"
False,"valor de la semana pasada 243 , valor esta semana 263"
False,"valor de la semana pasada 53 , valor esta semana 82"
True,"valor de la semana pasada 372 , valor esta semana 190"
True,"valor de la semana pasada 126 , valor esta semana 51"
True,"valor de la semana pasada 194 , valor esta semana 83"
False,"valor de la semana pasada 364 , valor esta semana 402"
False,"valor de la semana pasada 282 , valor esta semana 324"
True,"valor de la semana pasada 396 , valor esta semana 270"
True,"valor de la semana pasada 236 , valor esta semana 47"
True,"valor de la semana pasada 165 , valor esta semana 44"
True,"valor de la semana pasada 216 , valor esta semana 128"
False,"valor de la semana pasada 329 , valor esta semana 360"
True,"valor de la semana pasada 219 , valor esta semana 81"
False,"valor de la semana pasada 85 , valor esta semana 116"
True,"valor de la semana pasada 299 , valor esta semana 268"
True,"valor de la semana pasada 328 , valor esta semana 173"
False,"valor de la semana pasada 422 , valor esta semana 463"
False,"valor de la semana pasada 108 , valor esta semana 116"
True,"valor de la semana pasada 263 , valor esta semana 67"
True,"valor de la semana pasada 467 , valor esta semana 246"
False,"valor de la semana pasada 425 , valor esta semana 434"
False,"valor de la semana pasada 51 , valor esta semana 90"
False,"valor de la semana pasada 107 , valor esta semana 113"
False,"valor de la semana pasada 91 , valor esta semana 98"
False,"valor de la semana pasada 396 , valor esta semana 437"
True,"valor de la semana pasada 241 , valor esta semana 131"
True,"valor de la semana pasada 88 , valor esta semana 82"
False,"valor de la semana pasada 484 , valor esta semana 512"
False,"valor de la semana pasada 203 , valor esta semana 230"
True,"valor de la semana pasada 275 , valor esta semana 169"
True,"valor de la semana pasada 361 , valor esta semana 339"
True,"valor de la semana pasada 294 , valor esta semana 84"
True,"valor de la semana pasada 220 , valor esta semana 66"
False,"valor de la semana pasada 185 , valor esta semana 187"
False,"valor de la semana pasada 98 , valor esta semana 108"
False,"valor de la semana pasada 424 , valor esta semana 424"
True,"valor de la semana pasada 217 , valor esta semana 71"
True,"valor de la semana pasada 265 , valor esta semana 34"
False,"valor de la semana pasada 270 , valor esta semana 295"
False,"valor de la semana pasada 112 , valor esta semana 137"
True,"valor de la semana pasada 79 , valor esta semana 45"
False,"valor de la semana pasada 497 , valor esta semana 538"
False,"valor de la semana pasada 249 , valor esta semana 257"
False,"valor de la semana pasada 197 , valor esta semana 233"
False,"valor de la semana pasada 339 , valor esta semana 374"
False,"valor de la semana pasada 122 , valor esta semana 159"
False,"valor de la semana pasada 171 , valor esta semana 183"
False,"valor de la semana pasada 65 , valor esta semana 78"
False,"valor de la semana pasada 300 , valor esta semana 329"
True,"valor de la semana pasada 453 , valor esta semana 354"
False,"valor de la semana pasada 269 , valor esta semana 295"
False,"valor de la semana pasada 172 , valor esta semana 189"
False,"valor de la semana pasada 366 , valor esta semana 367"
False,"valor de la semana pasada 443 , valor esta semana 463"
False,"valor de la semana pasada 105 , valor esta semana 154"
False,"valor de la semana pasada 476 , valor esta semana 503"
True,"valor de la semana pasada 181 , valor esta semana 163"
False,"valor de la semana pasada 289 , valor esta semana 337"
True,"valor de la semana pasada 330 , valor esta semana 92"
False,"valor de la semana pasada 498 , valor esta semana 545"
False,"valor de la semana pasada 96 , valor esta semana 121"
True,"valor de la semana pasada 276 , valor esta semana 264"
False,"valor de la semana pasada 396 , valor esta semana 427"
False,"valor de la semana pasada 242 , valor esta semana 245"
True,"valor de la semana pasada 473 , valor esta semana 195"
True,"valor de la semana pasada 440 , valor esta semana 40"
True,"valor de la semana pasada 229 , valor esta semana 75"
True,"valor de la semana pasada 404 , valor esta semana 148"
True,"valor de la semana pasada 124 , valor esta semana 39"
False,"valor de la semana pasada 135 , valor esta semana 183"
False,"valor de la semana pasada 292 , valor esta semana 315"
True,"valor de la semana pasada 145 , valor esta semana 67"
True,"valor de la semana pasada 382 , valor esta semana 313"
False,"valor de la semana pasada 282 , valor esta semana 297"
True,"valor de la semana pasada 55 , valor esta semana 34"
True,"valor de la semana pasada 151 , valor esta semana 69"
True,"valor de la semana pasada 86 , valor esta semana 40"
False,"valor de la semana pasada 250 , valor esta semana 299"
False,"valor de la semana pasada 350 , valor esta semana 369"
False,"valor de la semana pasada 431 , valor esta semana 460"
False,"valor de la semana pasada 253 , valor esta semana 303"
False,"valor de la semana pasada 232 , valor esta semana 246"
False,"valor de la semana pasada 51 , valor esta semana 85"
False,"valor de la semana pasada 366 , valor esta semana 395"
True,"valor de la semana pasada 368 , valor esta semana 174"
False,"valor de la semana pasada 247 , valor esta semana 268"
True,"valor de la semana pasada 225 , valor esta semana 30"
True,"valor de la semana pasada 498 , valor esta semana 161"
False,"valor de la semana pasada 159 , valor esta semana 159"
False,"valor de la semana pasada 79 , valor esta semana 120"
False,"valor de la semana pasada 68 , valor esta semana 86"
False,"valor de la semana pasada 163 , valor esta semana 204"
False,"valor de la semana pasada 106 , valor esta semana 144"
False,"valor de la semana pasada 126 , valor esta semana 137"
True,"valor de la semana pasada 65 , valor esta semana 40"
False,"valor de la semana pasada 275 , valor esta semana 278"
False,"valor de la semana pasada 278 , valor esta semana 300"
True,"valor de la semana pasada 412 , valor esta semana 95"
False,"valor de la semana pasada 328 , valor esta semana 367"
True,"valor de la semana pasada 317 , valor esta semana 88"
False,"valor de la semana pasada 281 , valor esta semana 295"
True,"valor de la semana pasada 313 , valor esta semana 87"
True,"valor de la semana pasada 393 , valor esta semana 107"
False,"valor de la semana pasada 186 , valor esta semana 202"
True,"valor de la semana pasada 108 , valor esta semana 30"
False,"valor de la semana pasada 239 , valor esta semana 242"
True,"valor de la semana pasada 217 , valor esta semana 38"
True,"valor de la semana pasada 65 , valor esta semana 31"
True,"valor de la semana pasada 421 , valor esta semana 398"
False,"valor de la semana pasada 419 , valor esta semana 460"
True,"valor de la semana pasada 305 , valor esta semana 75"
True,"valor de la semana pasada 152 , valor esta semana 121"
True,"valor de la semana pasada 433 , valor esta semana 219"
True,"valor de la semana pasada 123 , valor esta semana 89"
True,"valor de la semana pasada 243 , valor esta semana 187"
False,"valor de la semana pasada 350 , valor esta semana 365"
True,"valor de la semana pasada 169 , valor esta semana 52"
True,"valor de la semana pasada 424 , valor esta semana 219"
True,"valor de la semana pasada 91 , valor esta semana 83"
True,"valor de la semana pasada 355 , valor esta semana 157"
True,"valor de la semana pasada 334 , valor esta semana 188"
False,"valor de la semana pasada 464 , valor esta semana 474"
True,"valor de la semana pasada 416 , valor esta semana 267"
False,"valor de la semana pasada 119 , valor esta semana 124"
